-dhs 0.80
-a 1.0 5.0
0.87 c 0.13
       lam   pyroxene    olivine  enstatite forsterite     silica     quartz
   7.79570 1172.04000 1020.67520  989.84140 1093.34767  623.79280 1083.69767
   7.79695 1171.79600 1020.40327  990.05870 1093.07600  626.89850 1084.60700
   7.79819 1171.55300 1020.13133  990.27990 1092.80467  630.04780 1085.52167
   7.79944 1171.31800 1019.86843  990.51280 1092.54067  633.24270 1086.44533
   7.80068 1171.08400 1019.60650  990.75050 1092.19367  636.47970 1087.37800
   7.80193 1170.85000 1019.34493  990.99200 1091.77867  639.75670 1088.32300
   7.80317 1170.61700 1019.08167  991.23750 1091.36300  643.07920 1089.27400
   7.80442 1170.38300 1018.81913  991.48680 1090.94800  646.44760 1090.23133
   7.80567 1170.14900 1018.55627  991.74020 1090.53300  649.86190 1091.19567
   7.80691 1169.91600 1018.29343  991.99750 1090.11833  653.31910 1092.17033
   7.80816 1169.68200 1018.03067  992.25880 1089.70400  656.81820 1093.15633
   7.80941 1169.44900 1017.76787  992.52410 1089.28967  660.36430 1094.14967
   7.81065 1169.21500 1017.50387  992.79340 1088.87600  663.95780 1095.14967
   7.81190 1168.98200 1017.24057  993.06680 1088.46233  667.59880 1096.15600
   7.81315 1168.74800 1016.97693  993.34420 1088.04900  671.28140 1097.17367
   7.81440 1168.51500 1016.71337  993.62570 1087.63567  675.00660 1098.20300
   7.81564 1168.28200 1016.44983  993.91130 1087.22233  678.78020 1099.23867
   7.81689 1168.04800 1016.18597  994.20090 1086.80933  682.60240 1100.28100
   7.81814 1167.81500 1015.92170  994.49470 1086.39667  686.47340 1101.33067
   7.81939 1167.58200 1015.65717  994.79260 1085.98433  690.39210 1102.39333
   7.82064 1167.34900 1015.39297  995.09470 1085.57233  694.36010 1103.46767
   7.82189 1167.11600 1015.12883  995.40090 1085.16033  698.37830 1104.54900
   7.82313 1166.88300 1014.86437  995.71140 1084.74833  702.44700 1105.63667
   7.82439 1166.65000 1014.60020  996.02600 1084.33700  706.56620 1106.73167
   7.82563 1166.41700 1014.33500  996.34480 1083.92567  710.72730 1107.84133
   7.82688 1166.18400 1014.06980  996.66790 1083.51467  714.93600 1108.96100
   7.82813 1165.95100 1013.80497  996.99530 1083.10400  719.19580 1110.08767
   7.82938 1165.71800 1013.53983  997.32690 1082.69300  723.50690 1111.22167
   7.83063 1165.48500 1013.27473  997.66270 1082.28267  727.86930 1112.36267
   7.83188 1165.25300 1013.00963  998.00290 1081.87267  732.28990 1113.52167
   7.83314 1165.02000 1012.74320  998.34750 1081.46233  736.76500 1114.68967
   7.83439 1164.79100 1012.48093  998.69940 1081.05533  741.29400 1115.86633
   7.83564 1164.60900 1012.26877  999.09750 1080.68733  745.88540 1117.06333
   7.83689 1164.42700 1012.05663  999.49990 1080.31933  750.53010 1118.26700
   7.83814 1164.24600 1011.84420  999.90650 1079.95167  755.21660 1119.49033
   7.83939 1164.06400 1011.63203 1000.31800 1079.58367  759.95590 1120.72167
   7.84064 1163.88300 1011.41897 1000.73300 1079.21633  764.74900 1121.96067
   7.84190 1163.70100 1011.20593 1001.15300 1078.84900  769.59610 1123.20733
   7.84315 1163.52000 1010.99327 1001.57700 1078.48200  774.49730 1124.46100
   7.84440 1163.33800 1010.77997 1002.00500 1078.11533  779.45870 1125.73667
   7.84565 1163.15700 1010.56700 1002.43800 1077.74833  784.47540 1127.02033
   7.84690 1162.97500 1010.35400 1002.87500 1077.38200  789.54760 1128.31133
   7.84816 1162.79400 1010.13970 1003.31700 1077.01567  794.67510 1129.60967
   7.84941 1162.61300 1009.92610 1003.76300 1076.64967  799.85790 1130.91667
   7.85067 1162.43200 1009.71220 1004.21300 1076.28367  805.09340 1132.24500
   7.85192 1162.25000 1009.49867 1004.66800 1075.91800  810.38490 1133.58100
   7.85317 1162.06900 1009.28483 1005.12800 1075.55267  815.73240 1134.92500
   7.85443 1161.88800 1009.07060 1005.59200 1075.18733  821.13600 1136.27667
   7.85568 1161.70700 1008.85587 1006.06100 1074.82200  826.59400 1137.63900
   7.85694 1161.52600 1008.64083 1006.53400 1074.45733  832.10030 1139.02300
   7.85819 1161.34500 1008.42580 1007.01100 1074.09267  837.66300 1140.41433
   7.85945 1161.16400 1008.21083 1007.49400 1073.72800  843.28200 1141.81433
   7.86070 1160.98300 1007.99587 1007.98100 1073.36400  848.95740 1143.22200
   7.86196 1160.80200 1007.78090 1008.47200 1072.99933  854.69090 1144.64200
   7.86321 1160.62100 1007.56503 1008.96900 1072.63567  860.48700 1146.08233
   7.86447 1160.44000 1007.34920 1009.46900 1072.27200  866.34030 1147.53100
   7.86572 1160.26000 1007.13373 1009.97500 1071.90867  872.25060 1148.98800
   7.86698 1160.07900 1006.91800 1010.48500 1071.54533  878.21800 1150.45267
   7.86823 1159.89800 1006.70227 1011.00000 1071.18200  884.23790 1151.93200
   7.86949 1159.71800 1006.48617 1011.52000 1070.81933  890.30590 1153.43167
   7.87075 1159.53900 1006.27200 1012.04600 1070.45800  896.43100 1154.94100
   7.87200 1159.37100 1006.06623 1012.58300 1070.10300  902.61400 1156.46033
   7.87326 1159.20200 1005.86080 1013.12600 1069.74833  908.85360 1157.98867
   7.87452 1159.03400 1005.65543 1013.67300 1069.39367  915.14810 1159.53300
   7.87578 1158.86500 1005.45010 1014.22500 1069.03967  921.49690 1161.09700
   7.87703 1158.69700 1005.24403 1014.78100 1068.68533  927.90230 1162.67000
   7.87829 1158.52900 1005.03740 1015.34300 1068.33167  934.36420 1164.25167
   7.87955 1158.36000 1004.83077 1015.91000 1067.97767  940.88240 1165.84167
   7.88081 1158.19200 1004.62450 1016.48100 1067.62433  947.45960 1167.44933
   7.88207 1158.02400 1004.41793 1017.05700 1067.27100  954.09620 1169.07700
   7.88333 1157.85600 1004.21140 1017.63800 1066.91800  960.78910 1170.71400
   7.88458 1157.68800 1004.00453 1018.22400 1066.56467  967.53800 1172.35933
   7.88584 1157.51900 1003.79687 1018.81500 1066.21200  974.34270 1174.01367
   7.88710 1157.35100 1003.58953 1019.41100 1065.85900  981.18410 1175.68767
   7.88836 1157.18300 1003.38193 1020.01200 1065.50700  988.06360 1177.38167
   7.88962 1157.01500 1003.17403 1020.61900 1065.15467  994.99770 1179.08433
   7.89088 1156.84700 1002.96647 1021.23000 1064.80267 1001.98600 1180.79600
   7.89214 1156.67900 1002.75893 1021.84600 1064.45067 1009.02800 1182.51600
   7.89340 1156.51200 1002.55017 1022.46700 1064.09933 1016.11300 1184.26033
   7.89466 1156.34400 1002.34177 1023.09300 1063.74767 1023.24500 1186.02300
   7.89592 1156.17600 1002.13273 1023.72500 1063.39667 1030.42900 1187.79467
   7.89718 1156.00800 1001.92437 1024.36100 1063.04533 1037.66600 1189.57667
   7.89844 1155.84000 1001.71573 1025.00300 1062.69467 1044.95500 1191.36700
   7.89971 1155.67300 1001.50710 1025.65000 1062.34400 1052.28300 1193.18200
   7.90097 1155.50500 1001.29790 1026.30200 1062.00533 1059.65600 1195.01467
   7.90223 1155.33700 1001.08837 1026.95900 1061.67033 1067.08000 1196.85700
   7.90349 1155.17000 1000.87917 1027.62200 1061.33600 1074.55500 1198.70900
   7.90475 1155.00200 1000.67003 1028.29000 1061.00133 1082.08000 1200.56967
   7.90602 1154.83500 1000.46060 1028.96300 1060.66733 1089.59600 1202.45800
   7.90728 1154.68000 1000.26277 1029.65000 1060.34133 1097.13700 1204.36700
   7.90854 1154.54600 1000.08323 1030.35600 1060.02900 1104.72700 1206.28967
   7.90980 1154.41300  999.90337 1031.06800 1059.71700 1112.36500 1208.22167
   7.91107 1154.27900  999.72353 1031.78500 1059.40433 1120.04900 1210.16300
   7.91233 1154.14500  999.54403 1032.50800 1059.09267 1127.75600 1212.13433
   7.91359 1154.01200  999.36460 1033.23500 1058.78133 1135.50100 1214.12233
   7.91486 1153.87800  999.18450 1033.96900 1058.47000 1143.29000 1216.11933
   7.91612 1153.74400  999.00350 1034.70700 1058.15833 1151.12300 1218.12633
   7.91739 1153.61100  998.82240 1035.45100 1057.84733 1159.00000 1220.14333
   7.91865 1153.47700  998.64100 1036.20000 1057.53633 1166.88900 1222.19300
   7.91991 1153.34400  998.45997 1036.95500 1057.22533 1174.81100 1224.25933
   7.92118 1153.21100  998.27863 1037.71600 1056.91500 1182.77500 1226.33500
   7.92244 1153.07700  998.09733 1038.48100 1056.60467 1190.77900 1228.42033
   7.92371 1152.94400  997.91537 1039.25300 1056.29467 1198.82300 1230.51567
   7.92497 1152.81000  997.73373 1040.02900 1055.98433 1206.80300 1232.64600
   7.92624 1152.67700  997.55213 1040.81200 1055.67500 1214.80000 1234.79100
   7.92751 1152.54400  997.37023 1041.60000 1055.36533 1222.83200 1236.94600
   7.92877 1152.41100  997.18833 1042.39300 1055.05600 1230.90000 1239.11067
   7.93004 1152.27700  997.00647 1043.19200 1054.74667 1239.00300 1241.28533
   7.93130 1152.14400  996.82357 1043.99700 1054.43767 1247.03600 1243.49800
   7.93257 1152.01100  996.64053 1044.80700 1054.12867 1255.08300 1245.72533
   7.93384 1151.87800  996.45717 1045.62300 1053.82033 1263.16200 1247.96267
   7.93510 1151.74500  996.27447 1046.44500 1053.51167 1271.27200 1250.21000
   7.93637 1151.61200  996.09117 1047.27300 1053.20367 1279.41200 1252.46667
   7.93764 1151.47900  995.90787 1048.10600 1052.89567 1287.46100 1254.76367
   7.93891 1151.34600  995.72420 1048.94500 1052.58767 1295.52200 1257.07400
   7.94017 1151.21300  995.54003 1049.78900 1052.28033 1303.61000 1259.39433
   7.94144 1151.08000  995.35620 1050.64000 1051.97233 1311.72400 1261.72433
   7.94271 1150.94700  995.17243 1051.49600 1051.66533 1319.86200 1264.06500
   7.94398 1150.79700  994.97013 1052.34400 1051.34400 1327.91600 1266.44533
   7.94525 1150.63300  994.75143 1053.18600 1051.01067 1335.98300 1268.83767
   7.94651 1150.46800  994.53223 1054.03300 1050.67833 1344.07100 1271.23933
   7.94778 1150.30400  994.31273 1054.88700 1050.34567 1352.17900 1273.65100
   7.94905 1150.13900  994.09290 1055.74700 1050.01300 1360.30700 1276.07333
   7.95032 1149.97500  993.87313 1056.61200 1049.68080 1368.26800 1278.54000
   7.95159 1149.81100  993.65373 1057.48400 1049.34863 1376.23500 1281.01833
   7.95286 1149.64600  993.43400 1058.36100 1049.01683 1384.21700 1283.50767
   7.95413 1149.48200  993.21357 1059.24500 1048.68543 1392.21400 1286.00633
   7.95540 1149.31800  992.99283 1060.13500 1048.35410 1400.22500 1288.51600
   7.95667 1149.15400  992.77247 1061.03100 1048.02280 1408.05900 1291.07200
   7.95794 1148.99000  992.55180 1061.93300 1047.69193 1415.89800 1293.63967
   7.95921 1148.82500  992.33117 1062.84100 1047.36110 1423.74600 1296.21800
   7.96049 1148.66100  992.11057 1063.75600 1047.03063 1431.60300 1298.80633
   7.96176 1148.49700  991.88937 1064.67600 1046.70027 1439.46900 1301.40433
   7.96303 1148.33300  991.66760 1065.60300 1046.37027 1447.10100 1304.05200
   7.96430 1148.16900  991.44653 1066.53600 1046.03997 1454.73300 1306.71033
   7.96557 1148.00600  991.22480 1067.47600 1045.71043 1462.37000 1309.37900
   7.96684 1147.84200  991.00347 1068.42100 1045.38127 1470.01000 1312.05767
   7.96812 1147.67800  990.78183 1069.37300 1045.05183 1477.65300 1314.74600
   7.96939 1147.51400  990.55983 1070.33100 1044.72280 1485.11900 1317.48400
   7.97066 1147.35000  990.33697 1071.29600 1044.39413 1492.58300 1320.23300
   7.97193 1147.18700  990.11377 1072.26700 1044.06553 1500.04600 1322.99167
   7.97321 1147.02300  989.89093 1073.24400 1043.73700 1507.50800 1325.75967
   7.97448 1146.85900  989.66817 1074.22700 1043.40883 1514.96800 1328.53800
   7.97575 1146.69600  989.44477 1075.21800 1043.08107 1522.22300 1331.36867
   7.97703 1146.53200  989.22180 1076.21400 1042.75303 1529.47300 1334.20900
   7.97830 1146.36900  988.99770 1077.21700 1042.42573 1536.71800 1337.06000
   7.97957 1146.20500  988.77360 1078.22700 1042.09813 1543.95600 1339.92000
   7.98085 1146.01000  988.51513 1079.21700 1041.74483 1551.18700 1342.78600
   7.98212 1145.80300  988.24457 1080.20600 1041.38250 1558.13600 1345.70300
   7.98340 1145.59600  987.97407 1081.20100 1041.02087 1565.07800 1348.62967
   7.98467 1145.39000  987.70340 1082.20200 1040.65900 1572.01000 1351.56600
   7.98595 1145.18300  987.43143 1083.21100 1040.29753 1578.93300 1354.51200
   7.98722 1144.97600  987.15983 1084.22600 1039.93643 1585.84300 1357.46733
   7.98850 1144.77000  986.88830 1085.24800 1039.57543 1592.48200 1360.47633
   7.98977 1144.56400  986.61613 1086.27700 1039.21450 1599.11000 1363.49433
   7.99105 1144.35700  986.34433 1087.31200 1038.85397 1605.72500 1366.52167
   7.99233 1144.15100  986.07253 1088.35500 1038.49417 1612.32700 1369.55833
   7.99360 1143.94500  985.79987 1089.40400 1038.13377 1618.91400 1372.60433
   7.99488 1143.73800  985.52757 1090.46000 1037.77443 1625.27500 1375.70333
   7.99615 1143.53200  985.25500 1091.52300 1037.41483 1631.62100 1378.81133
   7.99743 1143.32600  984.98247 1092.59200 1037.05563 1637.95100 1381.92867
   7.99871 1143.12000  984.71000 1093.66900 1036.69650 1644.26600 1385.05467
   7.99999 1142.91400  984.43757 1094.75300 1036.33813 1650.56400 1388.19000
   8.00126 1142.70900  984.16353 1095.72400 1035.97453 1656.59600 1391.37800
   8.00254 1142.50600  983.88917 1096.70100 1035.55277 1662.60900 1394.57433
   8.00382 1142.30200  983.61553 1097.68700 1035.13447 1668.60500 1397.78067
   8.00510 1142.09900  983.34127 1098.68000 1034.72000 1674.58400 1400.99400
   8.00638 1141.89700  983.06740 1099.68200 1034.30970 1680.54500 1404.21633
   8.00765 1141.69500  982.79323 1100.69100 1033.90253 1686.25200 1407.49100
   8.00893 1141.49400  982.51853 1101.70800 1033.49923 1691.93600 1410.77467
   8.01021 1141.29300  982.24377 1102.73400 1033.10013 1697.60300 1414.06633
   8.01149 1141.09200  981.96903 1103.76800 1033.57270 1703.25200 1417.36533
   8.01277 1140.89300  981.69437 1104.80900 1034.38067 1708.88300 1420.67267
   8.01405 1140.69300  981.41940 1105.85900 1035.20020 1714.29700 1424.03067
   8.01533 1140.49500  981.14483 1106.91700 1036.03093 1719.68500 1427.39833
   8.01661 1140.29700  980.86913 1107.98300 1036.87390 1725.05600 1430.77333
   8.01789 1140.08000  980.57507 1109.04500 1037.71640 1730.40800 1434.15267
   8.01917 1139.86100  980.27840 1110.11300 1038.56907 1735.74100 1437.53867
   8.02045 1139.64300  979.98147 1111.18900 1040.51593 1740.86900 1440.97233
   8.02173 1139.42500  979.68493 1112.27400 1044.36953 1745.96800 1444.41600
   8.02301 1139.20800  979.38777 1113.36700 1048.28157 1751.05100 1447.86567
   8.02429 1138.99100  979.08993 1114.46800 1052.25190 1756.11600 1451.32200
   8.02557 1138.77500  978.79223 1115.57800 1056.28183 1761.16400 1454.78433
   8.02686 1138.55900  978.49427 1116.69600 1060.37157 1766.01600 1458.29400
   8.02814 1138.34400  978.19637 1117.82300 1064.52267 1770.83600 1461.81300
   8.02942 1138.12900  977.89883 1118.95800 1068.65267 1775.64000 1465.33800
   8.03070 1137.91500  977.60070 1120.10200 1062.67500 1780.42900 1468.86867
   8.03199 1137.70200  977.30220 1121.25400 1056.80550 1785.20200 1472.40433
   8.03327 1137.48900  977.00357 1122.41500 1051.04170 1789.78600 1475.98400
   8.03455 1137.27700  976.70470 1123.58400 1045.38257 1794.33500 1479.57433
   8.03583 1137.06500  976.40620 1124.76200 1039.82570 1798.87100 1483.16900
   8.03712 1136.85400  976.10777 1125.94900 1034.37003 1803.39300 1486.76867
   8.03840 1136.64300  975.80907 1127.14400 1029.01413 1807.90100 1490.37267
   8.03968 1136.43400  975.50977 1128.34800 1027.97660 1812.24200 1494.01700
   8.04097 1136.22400  975.20957 1129.56100 1029.44760 1816.54600 1497.67133
   8.04225 1136.01500  974.90940 1130.78200 1030.98350 1820.83900 1501.33000
   8.04354 1135.80700  974.60963 1132.01300 1032.58547 1825.12100 1504.99200
   8.04482 1135.60000  974.30957 1133.25200 1034.25420 1829.39100 1508.65733
   8.04611 1135.39300  974.00927 1134.50000 1035.99153 1833.52400 1512.35900
   8.04739 1135.18600  973.70917 1135.75600 1037.79830 1837.62000 1516.07033
   8.04867 1134.98000  973.40797 1137.02200 1039.40740 1841.70700 1519.78533
   8.04996 1134.77500  973.10687 1138.29700 1040.29620 1845.78600 1523.50267
   8.05124 1134.57000  972.80613 1139.58000 1041.25970 1849.85500 1527.22233
   8.05253 1134.36600  972.50510 1140.87200 1042.29713 1853.80700 1530.97500
   8.05382 1134.16300  972.20377 1142.17400 1043.40940 1857.72000 1534.73767
   8.05510 1133.94200  971.88610 1143.47200 1044.58523 1861.62500 1538.50000
   8.05639 1133.72100  971.56713 1144.78000 1045.83617 1865.52500 1542.26333
   8.05768 1133.50100  971.24850 1146.09700 1047.16180 1869.41800 1546.02767
   8.05896 1133.28200  970.92980 1147.42300 1042.46517 1873.19600 1549.82167
   8.06025 1133.06400  970.61117 1148.75900 1036.90157 1876.93000 1553.62633
   8.06154 1132.84600  970.29263 1150.10300 1031.42453 1880.66000 1557.43167
   8.06282 1132.62900  969.97383 1151.45600 1026.03280 1884.38600 1561.23633
   8.06411 1132.41200  969.65410 1152.81900 1020.72537 1888.11000 1565.04200
   8.06540 1132.19600  969.33387 1154.19100 1015.50063 1891.74100 1568.87100
   8.06669 1131.98000  969.01407 1155.57200 1010.35793 1895.33000 1572.71000
   8.06798 1131.76600  968.69403 1156.96300 1010.22810 1898.91800 1576.54867
   8.06926 1131.55200  968.37437 1158.36300 1015.95770 1902.50400 1580.38667
   8.07055 1131.33800  968.05413 1159.77200 1021.82367 1906.09000 1584.22267
   8.07184 1131.12500  967.73347 1161.19100 1027.82877 1909.59900 1588.07867
   8.07313 1130.91300  967.41250 1162.61900 1033.97590 1913.06400 1591.94500
   8.07442 1130.70200  967.09157 1164.05600 1040.26860 1916.53000 1595.80900
   8.07571 1130.49100  966.77040 1165.50300 1046.70873 1919.99800 1599.67067
   8.07700 1130.28000  966.44970 1166.95900 1052.40400 1923.46600 1603.53000
   8.07829 1130.07100  966.12870 1168.42500 1044.36647 1926.86700 1607.40433
   8.07958 1129.86200  965.80730 1169.90000 1036.49487 1930.22000 1611.28833
   8.08087 1129.65400  965.48547 1171.38500 1028.78607 1933.57600 1615.16900
   8.08216 1129.44600  965.16400 1172.87900 1021.23763 1936.93500 1619.04533
   8.08345 1129.23900  964.84237 1174.38300 1013.84717 1940.29700 1622.91867
   8.08474 1129.03300  964.52080 1175.89600 1006.61157 1943.60900 1626.80133
   8.08603 1128.82700  964.19897 1177.42000  999.52910 1946.87400 1630.69400
   8.08732 1128.62200  963.87703 1178.95200  998.40600 1950.14300 1634.58167
   8.08861 1128.41800  963.55380 1180.49500 1000.60597 1953.41800 1638.46433
   8.08990 1128.21400  963.23100 1182.04700 1002.92077 1956.69800 1642.34200
   8.09120 1128.01600  962.91260 1183.61200 1005.35553 1959.93800 1646.22567
   8.09249 1127.84300  962.62007 1185.20300 1007.92710 1963.12700 1650.11867
   8.09378 1127.67000  962.32763 1186.80300 1010.61983 1966.32300 1654.00633
   8.09507 1127.49800  962.03470 1188.41300 1013.43517 1969.52600 1657.88767
   8.09637 1127.32700  961.74100 1190.03300 1016.50863 1972.73600 1661.76200
   8.09766 1127.15700  961.44703 1191.66300 1020.18363 1975.91400 1665.63767
   8.09895 1126.98700  961.15313 1193.30200 1023.96783 1979.03600 1669.52067
   8.10025 1126.81800  960.85967 1194.95100 1027.86117 1982.16700 1673.39567
   8.10154 1126.65000  960.56593 1196.61000 1031.86397 1985.30500 1677.26400
   8.10283 1126.48200  960.27197 1198.27900 1035.97717 1988.45100 1681.12367
   8.10413 1126.31500  959.97727 1199.95800 1040.20103 1991.57400 1684.98067
   8.10542 1126.14900  959.68257 1201.64700 1044.53577 1994.63300 1688.84367
   8.10672 1125.98300  959.38767 1203.34600 1040.14703 1997.70100 1692.69800
   8.10801 1125.81800  959.09313 1205.05400 1033.44483 2000.77800 1696.54233
   8.10931 1125.65400  958.79837 1206.77300 1026.85287 2003.86400 1700.37867
   8.11060 1125.49000  958.50363 1208.50100 1020.36927 2006.94300 1704.20900
   8.11190 1125.32700  958.20780 1210.24000 1013.99293 2009.97500 1708.04167
   8.11319 1125.16500  957.91160 1211.98800 1007.72197 2013.01600 1711.86400
   8.11449 1125.00400  957.61550 1213.74700 1001.55520 2016.06600 1715.67700
   8.11578 1124.84300  957.31943 1215.51600  999.96540 2019.12800 1719.47900
   8.11708 1124.68300  957.02350 1217.29500 1007.20220 2022.18500 1723.27233
   8.11837 1124.52300  956.72730 1219.08400 1014.64963 2025.17200 1727.06467
   8.11967 1124.36400  956.43033 1220.88300 1022.31317 2028.17000 1730.84600
   8.12097 1124.20600  956.13283 1222.69200 1030.19793 2031.17800 1734.61633
   8.12226 1124.04900  955.83543 1224.51200 1038.30967 2034.19700 1738.37533
   8.12356 1123.89200  955.53843 1226.34100 1046.65367 2037.22000 1742.12333
   8.12486 1123.73600  955.24120 1228.18100 1055.23567 2040.16200 1745.86733
   8.12616 1123.58100  954.94400 1230.03200 1049.68033 2043.11600 1749.59933
   8.12745 1123.42600  954.64617 1231.89200 1042.51367 2046.08000 1753.31867
   8.12875 1123.27800  954.35390 1233.76600 1035.50200 2049.05500 1757.02633
   8.13005 1123.14100  954.07263 1235.65700 1028.64657 2052.04100 1760.72100
   8.13135 1123.00500  953.79140 1237.55900 1021.93680 2054.97700 1764.40533
   8.13265 1122.87000  953.51027 1239.47100 1015.37047 2057.92200 1768.07633
   8.13394 1122.73500  953.22920 1241.39300 1008.94533 2060.87900 1771.73433
   8.13524 1122.60100  952.94770 1243.32500 1007.99493 2063.84700 1775.37900
   8.13654 1122.46700  952.66543 1245.26800 1014.16033 2066.82600 1779.00967
   8.13784 1122.33500  952.38290 1247.22100 1020.47253 2069.72500 1782.62700
   8.13914 1122.20300  952.10077 1249.18500 1026.93530 2072.62200 1786.23033
   8.14044 1122.07100  951.81843 1251.15900 1033.55040 2075.53100 1789.81967
   8.14174 1121.94100  951.53613 1253.14300 1040.32090 2078.45100 1793.39367
   8.14304 1121.81100  951.25393 1255.13800 1047.24867 2081.38200 1796.95400
   8.14434 1121.68200  950.97023 1257.14400 1054.33667 2084.27400 1800.49433
   8.14564 1121.55400  950.68610 1259.16000 1048.48700 2087.16300 1804.01867
   8.14694 1121.42600  950.40240 1261.18600 1042.25233 2090.06300 1807.52800
   8.14824 1121.29900  950.11880 1263.22300 1036.14247 2092.97400 1811.02300
   8.14954 1121.17300  949.83493 1265.27100 1030.15517 2095.89700 1814.50167
   8.15085 1121.04800  949.55113 1267.32900 1024.28940 2098.77400 1817.95900
   8.15215 1120.92300  949.26633 1269.39800 1018.54317 2101.63500 1821.39767
   8.15345 1120.79900  948.98103 1271.47800 1012.91443 2104.50800 1824.82067
   8.15475 1120.67600  948.69587 1273.56800 1009.54260 2107.39100 1828.22800
   8.15605 1120.55400  948.41073 1275.66800 1008.48607 2110.28600 1831.61900
   8.15736 1120.43200  948.12577 1277.78000 1007.44610 2113.14200 1834.98633
   8.15866 1120.31100  947.84057 1279.90200 1006.42240 2115.97200 1838.33167
   8.15996 1120.19100  947.55473 1282.03500 1005.41563 2118.81200 1841.66133
   8.16127 1120.07200  947.26820 1284.17900 1004.42517 2121.66300 1844.97400
   8.16257 1119.95300  946.98177 1286.33300 1003.45230 2124.52500 1848.27033
   8.16387 1119.83500  946.69543 1288.49800 1002.49577 2127.36500 1851.54200
   8.16517 1119.71800  946.40917 1290.67400 1004.14523 2130.17900 1854.78767
   8.16648 1119.59500  946.11447 1292.85700 1005.82517 2133.00400 1858.01700
   8.16778 1119.46500  945.81180 1295.04700 1007.51830 2135.84100 1861.23100
   8.16909 1119.33700  945.50803 1297.24800 1009.23073 2138.68800 1864.42833
   8.17039 1119.20900  945.20443 1299.45900 1010.96253 2141.51800 1867.60100
   8.17170 1119.08200  944.90083 1301.68200 1012.71367 2144.30500 1870.74400
   8.17300 1118.95600  944.59740 1303.91600 1014.48447 2147.10300 1873.87000
   8.17431 1118.83100  944.29387 1306.16000 1016.53603 2149.91000 1876.97933
   8.17561 1118.70700  943.99033 1308.41600 1018.88410 2152.72800 1880.07200
   8.17692 1118.58300  943.68547 1310.68200 1021.27743 2155.53900 1883.14233
   8.17822 1118.46000  943.38063 1312.96000 1023.71680 2158.30300 1886.17800
   8.17953 1118.33800  943.07590 1315.24900 1026.20223 2161.07700 1889.19667
   8.18084 1118.21600  942.77127 1317.54800 1028.73407 2163.86100 1892.19867
   8.18214 1118.09600  942.46670 1319.85900 1031.31337 2166.65500 1895.18367
   8.18345 1117.97600  942.16190 1322.18100 1033.94017 2169.45000 1898.14967
   8.18475 1117.85700  941.85620 1324.51400 1032.35120 2172.19000 1901.07633
   8.18606 1117.73900  941.55007 1326.85800 1030.77937 2174.93800 1903.98600
   8.18737 1117.62200  941.24407 1329.21300 1029.23077 2177.69600 1906.88000
   8.18868 1117.50600  940.93817 1331.57900 1027.70487 2180.46400 1909.75767
   8.18998 1117.39000  940.63237 1333.95600 1026.20220 2183.24100 1912.61867
   8.19129 1117.27500  940.32633 1336.34500 1024.72157 2185.94800 1915.43767
   8.19260 1117.16100  940.01960 1338.74500 1023.26420 2188.66300 1918.24067
   8.19391 1117.04800  939.71187 1341.15600 1022.49493 2191.38700 1921.02767
   8.19522 1116.93600  939.40427 1343.57800 1022.46813 2194.11900 1923.79967
   8.19652 1116.82400  939.09680 1346.01100 1022.46117 2196.86100 1926.55600
   8.19783 1116.71400  938.78933 1348.45600 1022.47377 2199.54800 1929.27333
   8.19914 1116.60400  938.48187 1350.91200 1022.50673 2202.23200 1931.97200
   8.20045 1116.54000  938.17410 1352.96000 1022.55953 2204.92500 1934.65533
   8.20176 1116.56400  937.86530 1354.22100 1022.63223 2207.62700 1937.32500
   8.20307 1116.59100  937.55657 1355.48600 1022.72530 2210.33600 1939.98100
   8.20438 1116.61700  937.24387 1356.75300 1016.23357 2213.00800 1942.60167
   8.20569 1116.64400  936.92930 1358.02300 1009.59200 2215.67000 1945.20200
   8.20700 1116.67400  936.61463 1359.29600 1003.10757 2218.34000 1947.78867
   8.20831 1116.70700  936.29993 1360.57400  996.77753 2221.01800 1950.36333
   8.20962 1116.74200  935.98377 1361.85500  990.59787 2223.70400 1952.92433
   8.21093 1116.78000  935.66753 1363.14000  984.56520 2226.35600 1955.45767
   8.21225 1116.82100  935.35140 1364.42900  978.67627 2228.98400 1957.96767
   8.21356 1116.86500  935.03540 1365.72200  974.73727 2231.62000 1960.46600
   8.21487 1116.91100  934.71947 1367.01900  973.33237 2234.26400 1962.95333
   8.21618 1116.96000  934.40343 1368.31900  971.99033 2236.91500 1965.43033
   8.21749 1117.01300  934.08650 1369.62400  970.71063 2239.54000 1967.88433
   8.21880 1117.06800  933.76917 1370.93200  969.49413 2242.12900 1970.31333
   8.22012 1117.12600  933.45203 1372.24400  968.34127 2244.72500 1972.73333
   8.22143 1117.18700  933.13490 1373.56000  967.25263 2247.32800 1975.14400
   8.22274 1117.25100  932.81797 1374.88000  966.22863 2249.93800 1977.54667
   8.22406 1117.31700  932.50083 1376.20400  969.83827 2252.53700 1979.93367
   8.22537 1117.38700  932.18317 1377.53100  974.27203 2255.09500 1982.29400
   8.22668 1117.46000  931.86420 1378.86300  978.97113 2257.65900 1984.64667
   8.22800 1117.53600  931.54540 1380.19800  983.94297 2260.23000 1986.99433
   8.22931 1117.61400  931.22673 1381.53700  989.19473 2262.80800 1989.33500
   8.23062 1117.69600  930.90820 1382.88100  994.73443 2265.38300 1991.66800
