-dhs 0.80
-a 0.1 2.0
0.87 c 0.13
       lam   pyroxene    olivine  enstatite forsterite     silica     quartz
  10.71499 2944.37800 4417.62000 3262.15700 4046.97733 1524.91600 1031.08573
  10.71670 2943.10400 4426.76267 3260.10600 4040.64100 1523.64000 1030.07740
  10.71842 2941.83000 4435.87667 3258.05500 4034.53567 1522.36400 1029.07167
  10.72013 2940.55700 4444.92067 3256.00600 4028.66667 1521.08500 1028.07373
  10.72184 2939.28400 4453.67667 3253.95900 4023.04000 1519.80700 1027.07760
  10.72355 2938.01200 4465.85900 3251.91300 4017.65933 1518.53100 1026.08240
  10.72526 2936.74100 4480.34233 3249.86800 4012.53033 1517.25500 1025.08900
  10.72698 2935.47000 4494.72800 3247.82500 4007.65733 1515.98100 1024.09680
  10.72869 2934.19900 4509.01600 3245.78300 4003.04467 1514.70800 1023.10587
  10.73040 2932.93000 4523.20567 3243.74300 3998.69733 1513.43600 1022.12000
  10.73212 2931.66000 4537.29700 3241.70500 3993.04767 1512.16400 1021.13940
  10.73383 2930.39200 4551.29033 3239.66800 3986.53867 1510.89400 1020.16033
  10.73554 2929.12300 4564.93967 3237.63200 3980.24300 1509.62500 1019.18280
  10.73726 2927.85600 4574.07000 3235.59800 3974.16700 1508.35800 1018.20640
  10.73897 2926.58900 4576.16167 3233.56500 3968.31567 1507.09100 1017.23120
  10.74069 2925.32200 4578.21967 3231.53400 3962.69533 1505.82600 1016.25787
  10.74240 2924.05600 4580.24533 3229.50400 3957.31067 1504.55400 1015.29113
  10.74412 2922.79100 4582.23733 3227.47600 3952.16733 1503.28100 1014.32807
  10.74583 2921.52600 4584.19600 3225.44900 3947.26900 1502.00900 1013.36647
  10.74755 2920.26200 4586.12033 3223.42400 3942.62200 1500.73800 1012.40640
  10.74927 2918.99800 4587.84567 3221.40000 3935.92200 1499.46900 1011.44713
  10.75098 2917.73500 4592.04533 3219.37800 3928.64400 1498.20000 1010.48973
  10.75270 2916.47200 4608.58300 3217.35700 3921.61433 1496.93300 1009.53347
  10.75442 2915.21000 4624.95800 3215.33800 3914.83833 1495.65800 1008.58640
  10.75613 2913.94900 4641.17067 3213.32000 3908.32333 1494.38400 1007.64047
  10.75785 2912.68800 4657.22233 3211.30400 3902.07467 1493.11100 1006.69593
  10.75957 2911.42800 4673.11300 3209.28900 3896.09733 1491.83900 1005.75293
  10.76129 2910.16800 4688.84333 3207.27500 3890.39567 1490.56900 1004.81113
  10.76301 2908.90900 4704.31567 3205.26300 3884.97433 1489.30000 1003.87073
  10.76472 2907.65000 4719.52833 3203.25300 3879.83700 1488.03300 1002.93360
  10.76644 2906.39300 4724.31667 3201.24400 3871.86367 1486.77100 1002.00453
  10.76816 2905.13600 4728.55200 3199.23800 3863.47967 1485.51200 1001.07713
  10.76988 2903.88000 4732.75967 3197.23300 3855.28000 1484.25300 1000.15127
  10.77160 2902.62500 4736.93933 3195.22900 3847.27500 1482.99600  999.22647
  10.77332 2901.37000 4741.09167 3193.22700 3839.47133 1481.73900  998.30313
  10.77504 2900.11500 4745.21600 3191.22600 3831.87667 1480.48400  997.38127
  10.77676 2898.86200 4749.26700 3189.22700 3824.49733 1479.22800  996.46467
  10.77848 2897.60800 4753.16133 3187.22900 3817.33900 1477.97000  995.55300
  10.78021 2896.35600 4761.03033 3185.23300 3810.40600 1476.71400  994.64247
  10.78193 2895.10400 4770.44133 3183.23800 3803.70133 1475.45800  993.73340
  10.78365 2893.85200 4779.79100 3181.24500 3793.53600 1474.20400  992.82580
  10.78537 2892.60100 4789.07933 3179.25300 3783.33500 1472.95200  991.91920
  10.78709 2891.35100 4798.30700 3177.26200 3773.26633 1471.70000  991.01413
  10.78882 2890.10100 4807.47367 3175.27300 3763.33733 1470.44600  990.11560
  10.79054 2888.85200 4816.57733 3173.28600 3753.55333 1469.19100  989.21967
  10.79226 2887.60300 4825.47067 3171.30000 3743.91833 1467.93800  988.32547
  10.79398 2886.35500 4834.14633 3169.31500 3734.43767 1466.68600  987.43233
  10.79571 2885.10700 4842.58533 3167.33200 3725.11433 1465.43600  986.54067
  10.79743 2883.86000 4850.96800 3165.35100 3715.95167 1464.18600  985.65007
  10.79916 2882.61400 4859.29567 3163.37000 3706.94467 1462.93800  984.76093
  10.80088 2881.23800 4867.56833 3161.16900 3697.83367 1461.68600  983.87980
  10.80261 2879.73900 4875.78500 3158.75500 3688.76800 1460.43500  982.99973
  10.80433 2878.24000 4883.94633 3156.34400 3679.75200 1459.18500  982.12113
  10.80606 2876.74200 4891.95267 3153.93500 3670.78900 1457.93700  981.24387
  10.80778 2875.24600 4898.90600 3151.52800 3661.88233 1456.69000  980.36767
  10.80951 2873.75000 4902.29867 3149.12300 3653.03633 1455.44400  979.49287
  10.81123 2872.25500 4905.66300 3146.72000 3644.25267 1454.19900  978.62107
  10.81296 2870.76000 4908.99933 3144.31900 3635.53433 1452.95500  977.75573
  10.81469 2869.26600 4912.30067 3141.91900 3626.88300 1451.71200  976.89107
  10.81641 2867.77000 4915.56300 3139.52000 3618.15600 1450.46900  976.02647
  10.81814 2866.27600 4918.79700 3137.12300 3608.45400 1449.22700  975.16293
  10.81987 2864.78200 4921.94633 3134.72700 3598.75767 1447.98700  974.30080
  10.82160 2863.29000 4925.00867 3132.33400 3589.06800 1446.74800  973.44007
  10.82332 2861.79800 4936.59300 3129.94300 3579.38800 1445.51000  972.58340
  10.82505 2860.30700 4948.53500 3127.55400 3569.71967 1444.27300  971.73167
  10.82678 2858.81700 4960.34033 3125.16700 3560.06433 1443.03800  970.88133
  10.82851 2857.32800 4972.01000 3122.78200 3550.42333 1441.80300  970.03200
  10.83024 2855.83900 4983.54433 3120.39900 3540.79833 1440.57000  969.18373
  10.83197 2854.35200 4994.94433 3118.01900 3531.19067 1439.33800  968.33687
  10.83370 2852.86500 5006.18933 3115.64000 3521.36733 1438.10800  967.49133
  10.83543 2851.37900 5017.22333 3113.26300 3510.75733 1436.87800  966.65160
  10.83716 2849.89400 5021.23633 3110.88900 3500.13233 1435.65000  965.81547
  10.83889 2848.41000 5021.72167 3108.51600 3489.49400 1434.42300  964.98033
  10.84062 2846.92700 5022.17300 3106.14600 3478.84267 1433.19700  964.14627
  10.84235 2845.44500 5022.59133 3103.77700 3468.18033 1431.97200  963.31353
  10.84408 2843.96300 5022.97500 3101.41100 3457.50800 1430.74900  962.48213
  10.84581 2842.48200 5023.32500 3099.04700 3446.82600 1429.52700  961.65173
  10.84755 2841.00300 5023.64167 3096.68500 3436.13600 1428.30100  960.82853
  10.84928 2839.52400 5023.84333 3094.32400 3425.43867 1427.07600  960.00680
  10.85101 2838.04600 5027.38267 3091.96600 3413.91067 1425.85300  959.18633
  10.85274 2836.56800 5036.52667 3089.61000 3399.74067 1424.63100  958.36727
  10.85448 2835.09200 5045.58467 3087.25600 3385.58700 1423.41000  957.54913
  10.85621 2833.61700 5054.55767 3084.90400 3371.45033 1422.19000  956.73207
  10.85794 2832.14200 5063.44633 3082.55500 3357.33200 1420.97100  955.91713
  10.85968 2830.66800 5072.24933 3080.20700 3343.23200 1419.75400  955.10900
  10.86141 2829.19500 5080.96900 3077.86100 3329.15167 1418.53700  954.30213
  10.86315 2827.72300 5089.55733 3075.51700 3315.09133 1417.32200  953.49627
  10.86488 2826.25000 5097.69533 3073.17400 3301.04933 1416.10800  952.69080
  10.86662 2824.77600 5101.89333 3070.83000 3287.02567 1414.89400  951.88607
  10.86835 2823.30300 5106.06233 3068.48900 3272.71767 1413.68100  951.08233
  10.87009 2821.83100 5110.20167 3066.15000 3257.77933 1412.47200  950.28200
  10.87182 2820.35900 5114.31167 3063.81300 3242.87533 1411.26600  949.48720
  10.87356 2818.88900 5118.39333 3061.47800 3228.00467 1410.06200  948.69367
  10.87530 2817.41900 5122.44533 3059.14500 3213.16867 1408.86000  947.90113
  10.87703 2815.95000 5126.44733 3056.81300 3198.36733 1407.65800  947.10993
  10.87877 2814.48200 5130.37567 3054.48500 3183.60200 1406.45800  946.31967
  10.88051 2813.01500 5134.37967 3052.15800 3168.87300 1405.25900  945.53073
  10.88224 2811.54900 5138.38533 3049.83300 3154.18100 1404.05900  944.74600
  10.88398 2810.08300 5142.36000 3047.51000 3139.52667 1402.85900  943.96593
  10.88572 2808.61900 5146.30433 3045.18900 3124.71133 1401.65900  943.18640
  10.88746 2807.15500 5150.21700 3042.87000 3109.47700 1400.46100  942.40853
  10.88920 2805.69200 5154.09900 3040.55300 3094.29833 1399.26500  941.63133
  10.89093 2804.23000 5157.95033 3038.23900 3079.17533 1398.06900  940.85567
  10.89267 2802.76900 5161.71400 3035.92600 3064.10900 1396.87500  940.08073
  10.89441 2801.30900 5166.94233 3033.61500 3049.09933 1395.68400  939.31140
  10.89615 2799.84900 5174.02000 3031.30700 3034.14800 1394.49600  938.54493
  10.89789 2798.39100 5181.02367 3029.00000 3019.25467 1393.31000  937.77973
  10.89963 2796.93300 5187.95200 3026.69600 3004.42067 1392.12400  937.01547
  10.90137 2795.47600 5194.80667 3024.39300 2989.64633 1390.94000  936.25213
  10.90311 2794.02000 5201.58667 3022.09300 2975.29600 1389.75700  935.49047
  10.90486 2792.56500 5208.29367 3019.79400 2961.86167 1388.57500  934.72933
  10.90660 2791.11100 5214.89433 3017.49800 2948.46900 1387.39900  933.97447
  10.90834 2789.65800 5220.67133 3015.20300 2935.11800 1386.22500  933.22147
  10.91008 2788.20500 5220.47300 3012.91100 2921.80933 1385.05200  932.46973
  10.91182 2786.75400 5220.24567 3010.62100 2908.54400 1383.88000  931.71900
  10.91357 2785.30300 5219.98933 3008.33200 2895.32300 1382.70900  930.96913
  10.91531 2783.84900 5219.68433 3006.04200 2882.14033 1381.53800  930.21860
  10.91705 2782.39600 5219.34333 3003.75300 2869.00133 1380.36800  929.46880
  10.91879 2780.94300 5218.97400 3001.46600 2855.90767 1379.20000  928.72640
  10.92054 2779.49000 5218.56267 2999.18100 2842.82700 1378.03300  927.98520
  10.92228 2778.03900 5218.09233 2996.89800 2829.72667 1376.86800  927.24500
  10.92403 2776.58900 5224.41900 2994.61700 2816.68533 1375.70400  926.50567
  10.92577 2775.13900 5232.75167 2992.33800 2803.70267 1374.54000  925.76760
  10.92752 2773.69000 5240.96733 2990.06100 2790.78000 1373.37900  925.03047
  10.92926 2772.24300 5249.06667 2987.78700 2777.91667 1372.21800  924.29567
  10.93101 2770.79600 5257.05033 2985.51400 2765.11367 1371.05900  923.56653
  10.93275 2769.35000 5264.91900 2983.24300 2752.37067 1369.90100  922.83827
  10.93450 2767.90400 5272.67267 2980.97400 2739.68833 1368.74400  922.11133
  10.93624 2766.46000 5280.27600 2978.70700 2727.06667 1367.58900  921.38527
  10.93799 2765.01600 5285.30067 2976.44200 2717.09400 1366.43400  920.66007
  10.93974 2763.57400 5286.67033 2974.17900 2713.79400 1365.28100  919.93613
  10.94148 2762.13200 5288.02000 2971.91900 2710.49500 1364.13200  919.21527
  10.94323 2760.69100 5289.34900 2969.66000 2707.19667 1362.99200  918.49933
  10.94498 2759.25100 5290.65833 2967.40300 2703.89933 1361.85300  917.78460
  10.94673 2757.81200 5291.94667 2965.14800 2700.60367 1360.71500  917.07047
  10.94847 2756.37400 5293.21533 2962.89500 2697.30833 1359.57800  916.35787
  10.95022 2754.93600 5294.44467 2960.64400 2694.01333 1358.44200  915.64580
  10.95197 2753.50000 5295.78133 2958.39600 2690.72033 1357.30800  914.93533
  10.95372 2752.06400 5300.22567 2956.14900 2687.42700 1356.17700  914.22800
  10.95547 2750.62900 5304.62367 2953.90400 2685.77000 1355.05100  913.52500
  10.95722 2749.19500 5308.97567 2951.66100 2690.27233 1353.92500  912.82287
  10.95897 2747.76200 5313.28167 2949.42000 2694.82600 1352.80100  912.12167
  10.96072 2746.33000 5317.54133 2947.18200 2699.43300 1351.67800  911.42167
  10.96247 2744.89800 5321.75600 2944.94500 2704.09067 1350.55600  910.72253
  10.96422 2743.46800 5325.91833 2942.71000 2708.80100 1349.43500  910.02460
  10.96597 2742.06200 5330.05500 2940.50200 2713.59033 1348.34700  909.36367
  10.96772 2740.67800 5334.00667 2938.31500 2718.45300 1347.28500  908.73280
  10.96947 2739.29500 5337.82700 2936.13100 2723.36767 1346.22400  908.10280
  10.97122 2737.91200 5341.60533 2933.94800 2728.33367 1345.16500  907.47400
  10.97298 2736.53000 5345.34200 2931.76700 2734.02933 1344.10600  906.84600
  10.97473 2735.14900 5349.03667 2929.58900 2743.43767 1343.04900  906.21867
  10.97648 2733.76900 5352.69000 2927.41200 2752.94100 1341.99300  905.59240
  10.97823 2732.39000 5356.30133 2925.23800 2762.53867 1340.94500  904.97117
  10.97999 2731.01200 5359.85033 2923.06500 2772.23000 1339.90200  904.35227
  10.98174 2729.63400 5362.65033 2920.89400 2782.01333 1338.86000  903.73430
  10.98349 2728.25700 5363.53733 2918.72600 2791.88867 1337.81900  903.11730
  10.98525 2726.88200 5364.40433 2916.55900 2801.85500 1336.77900  902.50117
  10.98700 2725.50700 5365.25033 2914.39400 2811.91100 1335.74000  901.88597
  10.98876 2724.13300 5366.07600 2912.23200 2822.05567 1334.70200  901.27167
  10.99051 2722.75900 5366.88233 2910.07100 2832.08500 1333.66700  900.66307
  10.99227 2721.38700 5367.66800 2907.91200 2840.71567 1332.63300  900.05617
  10.99402 2720.01600 5368.42367 2905.75600 2849.43567 1331.60000  899.45013
  10.99578 2718.64500 5369.14533 2903.60100 2858.24033 1330.56900  898.84510
  10.99753 2717.27500 5374.25967 2901.44800 2867.12700 1329.53800  898.24087
  10.99929 2715.90600 5379.93400 2899.29700 2876.09367 1328.50900  897.63753
  11.00104 2714.41800 5385.49533 2896.91200 2885.13667 1327.48100  897.03507
  11.00280 2712.84800 5390.94333 2894.36700 2894.25267 1326.47300  896.43877
  11.00456 2711.28000 5396.27900 2891.82500 2903.43900 1325.46600  895.84343
  11.00632 2709.71300 5401.50233 2889.28600 2912.69167 1324.46100  895.24897
  11.00807 2708.14600 5406.61333 2886.75000 2922.00700 1323.45700  894.65543
  11.00983 2706.58100 5411.59033 2884.21600 2931.41067 1322.45300  894.06270
  11.01159 2705.01700 5413.96733 2881.68400 2940.81100 1321.45100  893.47090
  11.01335 2703.45500 5413.39000 2879.15500 2950.20533 1320.45000  892.88030
  11.01511 2701.89500 5412.79033 2876.63200 2959.59267 1319.45500  892.29900
  11.01687 2700.37700 5412.23700 2874.15000 2969.01533 1318.50600  891.77070
  11.01862 2698.86000 5411.65800 2871.67200 2978.42400 1317.55800  891.24330
  11.02038 2697.34400 5411.05233 2869.19600 2987.81500 1316.61100  890.71660
  11.02214 2695.82900 5410.42100 2866.72200 2997.18633 1315.66500  890.19080
  11.02390 2694.31500 5409.75233 2864.25100 3006.53567 1314.72100  889.66580
  11.02566 2692.80300 5409.21933 2861.78300 3015.86000 1313.77900  889.14243
  11.02743 2691.29100 5413.22700 2859.31700 3021.43233 1312.84900  888.62417
  11.02919 2689.78000 5417.15633 2856.85400 3026.36467 1311.91900  888.10663
  11.03095 2688.27100 5421.00633 2854.39400 3031.22633 1310.99100  887.58993
  11.03271 2686.76300 5424.77833 2851.93600 3036.01600 1310.06300  887.07397
  11.03447 2685.25500 5428.47167 2849.48000 3040.73133 1309.13700  886.55887
  11.03623 2683.74900 5432.08633 2847.02800 3045.37100 1308.21100  886.04450
  11.03800 2682.24400 5435.61967 2844.57800 3049.93300 1307.29200  885.53230
  11.03976 2680.74000 5439.05800 2842.13000 3054.41567 1306.38800  885.02477
  11.04152 2679.23700 5441.17500 2839.68500 3058.81733 1305.48600  884.51793
  11.04328 2677.73500 5442.42433 2837.24300 3063.13567 1304.58400  884.01190
  11.04505 2676.23500 5443.64600 2834.80300 3064.94067 1303.68300  883.50663
  11.04681 2674.73500 5444.84133 2832.36600 3065.91100 1302.78400  883.00217
  11.04858 2673.23700 5446.00867 2829.93100 3066.79533 1301.88500  882.49850
  11.05034 2671.73900 5447.14867 2827.49900 3067.59433 1300.99000  881.99747
  11.05210 2670.24300 5448.26233 2825.06900 3068.30667 1300.10100  881.50083
  11.05387 2668.74800 5449.33367 2822.64200 3068.93233 1299.21200  881.00497
  11.05563 2667.25300 5450.38367 2820.21800 3069.47067 1298.32500  880.50983
  11.05740 2665.76000 5451.46733 2817.79600 3069.92100 1297.43900  880.01547
  11.05917 2664.26800 5452.52000 2815.37700 3070.28367 1296.55300  879.52190
  11.06093 2662.77800 5453.54133 2812.96000 3070.55733 1295.66900  879.02900
  11.06270 2661.28800 5454.53167 2810.54600 3068.91367 1294.79600  878.53883
  11.06446 2659.79900 5455.49067 2808.13500 3066.06100 1293.93800  878.05193
  11.06623 2658.31300 5456.42333 2805.72800 3063.11467 1293.08300  877.56700
  11.06800 2656.84200 5457.34833 2803.33600 3060.08467 1292.23600  877.09047
  11.06977 2655.37100 5458.22433 2800.94700 3056.95833 1291.38900  876.61473
  11.07153 2653.90100 5460.21467 2798.56000 3053.73600 1290.54400  876.13967
  11.07330 2652.43200 5462.62833 2796.17600 3050.41767 1289.69900  875.66527
  11.07507 2650.96500 5464.96233 2793.79500 3047.00333 1288.85900  875.19433
  11.07684 2649.49900 5467.21633 2791.41600 3043.49333 1288.02400  874.72697
  11.07861 2648.03300 5469.39100 2789.03900 3039.88800 1287.19000  874.26033
  11.08038 2646.56900 5471.48567 2786.66500 3036.47433 1286.35700  873.79437
  11.08215 2645.10600 5473.50033 2784.29400 3033.29533 1285.52500  873.32907
  11.08392 2643.64400 5475.41633 2781.92500 3030.07300 1284.69300  872.86440
  11.08569 2642.18200 5476.61033 2779.55900 3026.80633 1283.86200  872.40047
  11.08746 2640.72300 5475.60133 2777.19500 3023.49600 1283.04200  871.93980
  11.08923 2639.26400 5474.56400 2774.83400 3020.14267 1282.23100  871.48180
  11.09100 2637.80600 5473.49767 2772.47600 3016.74733 1281.42100  871.02447
  11.09277 2636.34900 5472.40333 2770.11900 3013.31000 1280.61200  870.56777
  11.09454 2634.89300 5471.28033 2767.76600 3009.83100 1279.80300  870.11180
  11.09631 2633.43900 5470.12867 2765.41500 3006.31100 1278.99600  869.65650
  11.09808 2631.98500 5468.94033 2763.06600 3001.04633 1278.18800  869.20183
  11.09985 2630.53300 5467.70333 2760.72000 2991.19400 1277.39500  868.75083
  11.10163 2629.08100 5469.24233 2758.37700 2981.31133 1276.61000  868.30230
  11.10340 2627.63100 5471.57867 2756.03600 2971.39867 1275.82700  867.85450
  11.10517 2626.18200 5473.77233 2753.69700 2961.45767 1275.04400  867.40733
  11.10695 2624.73400 5475.82467 2751.36200 2951.48800 1274.26100  866.96080
  11.10872 2623.28700 5477.73433 2749.02800 2941.49100 1273.48000  866.51497
  11.11049 2621.84100 5479.50133 2746.69700 2931.46700 1272.69900  866.06970
  11.11227 2620.39600 5481.12433 2744.36900 2921.41767 1271.93100  865.62857
  11.11404 2618.95200 5482.57667 2742.04300 2911.34300 1271.17000  865.18983
  11.11582 2617.50900 5483.37467 2739.72000 2901.57567 1270.41000  864.75177
  11.11759 2616.06900 5482.66100 2737.40100 2894.17467 1269.65200  864.31540
  11.11937 2614.63400 5481.92433 2735.08800 2886.78567 1268.89600  863.88180
  11.12114 2613.19900 5481.15967 2732.77700 2879.40800 1268.14100  863.44880
  11.12292 2611.76600 5480.36700 2730.46900 2872.04200 1267.38700  863.01643
  11.12470 2610.33400 5479.54667 2728.16400 2864.68900 1266.65300  862.58773
  11.12647 2608.90300 5478.69733 2725.86100 2857.34967 1265.92700  862.16100
  11.12825 2607.47300 5477.80833 2723.56000 2850.02500 1265.20300  861.73490
  11.13003 2606.04400 5476.86067 2721.26200 2842.71533 1264.47900  861.30943
  11.13180 2604.61600 5476.62933 2718.96700 2835.42200 1263.75500  860.88460
  11.13358 2603.18900 5476.57800 2716.67400 2828.14667 1263.03300  860.46037
  11.13536 2601.76400 5476.45600 2714.38400 2816.89700 1262.31000  860.03677
  11.13714 2600.33900 5476.26433 2712.09600 2805.10867 1261.60500  859.61703
  11.13892 2598.91500 5476.00233 2709.81000 2793.34500 1260.90700  859.19917
  11.14069 2597.49300 5475.66933 2707.52700 2781.60633 1260.21000  858.78190
  11.14247 2596.07100 5475.26567 2705.24600 2769.89533 1259.51300  858.36530
  11.14425 2594.65100 5474.75133 2702.96800 2758.21267 1258.81700  857.94923
  11.14603 2593.23100 5474.14700 2700.69300 2746.56000 1258.12200  857.53377
  11.14781 2591.81300 5473.45633 2698.42000 2734.93833 1257.42600  857.11897
  11.14959 2590.39600 5472.69800 2696.14900 2723.35033 1256.74900  856.70847
  11.15137 2588.98000 5471.87233 2693.88100 2711.79633 1256.07900  856.29987
  11.15315 2587.56500 5470.97833 2691.61500 2702.34767 1255.40800  855.89183
  11.15493 2586.15000 5470.01667 2689.35200 2694.07333 1254.73900  855.48437
  11.15672 2584.73800 5468.98667 2687.09100 2685.85167 1254.07000  855.07757
  11.15850 2583.32600 5467.87233 2684.83300 2677.68367 1253.40100  854.67137
  11.16028 2581.91500 5466.64000 2682.57700 2669.57000 1252.73300  854.26570
  11.16206 2580.50500 5464.95133 2680.32400 2661.51267 1252.08400  853.86403
  11.16384 2579.09600 5463.06533 2678.07300 2653.51233 1251.44200  853.46400
  11.16563 2577.68800 5461.14133 2675.82500 2645.57000 1250.80100  853.06453
  11.16741 2576.28200 5459.17900 2673.57900 2637.68767 1250.15900  852.66560
  11.16919 2574.86800 5457.16400 2671.32700 2629.85767 1249.51000  852.25677
  11.17098 2573.38700 5454.99500 2669.00900 2620.21800 1248.78400  851.76090
  11.17276 2571.90600 5452.78800 2666.69300 2608.31967 1248.05900  851.26573
  11.17454 2570.42700 5450.48467 2664.37900 2596.51500 1247.35600  850.77470
  11.17633 2568.94900 5448.22267 2662.06800 2584.80667 1246.66100  850.28543
  11.17811 2567.47200 5446.33467 2659.76000 2573.19500 1245.96600  849.79683
  11.17990 2565.99500 5444.25933 2657.45300 2561.68200 1245.27200  849.30883
  11.18168 2564.52000 5441.99600 2655.15000 2550.26900 1244.57800  848.82160
  11.18347 2563.04600 5439.54300 2652.84800 2538.95700 1243.88500  848.33493
  11.18526 2561.57300 5436.89900 2650.54900 2527.74867 1243.19200  847.84893
  11.18704 2560.10100 5434.06333 2648.25300 2516.64367 1242.52500  847.36683
  11.18883 2558.63100 5431.01733 2645.95900 2506.11800 1241.86700  846.88643
  11.19061 2557.16100 5427.69033 2643.66700 2497.79100 1241.21000  846.40667
  11.19240 2555.69200 5424.58067 2641.37800 2489.54500 1240.55300  845.92763
  11.19419 2554.22400 5421.64900 2639.09100 2481.38200 1239.89600  845.44917
  11.19598 2552.75800 5418.67033 2636.80700 2473.30400 1239.24000  844.97140
  11.19776 2551.29200 5415.64533 2634.52400 2465.31267 1238.58400  844.49423
  11.19955 2549.82700 5412.57233 2632.24500 2457.40967 1237.95100  844.02127
  11.20134 2548.12200 5409.45267 2629.67700 2449.59667 1237.32500  843.55010
  11.20313 2546.33800 5406.28600 2627.01400 2441.87567 1236.70000  843.07957
  11.20492 2544.55500 5402.99233 2624.35500 2434.24700 1236.07500  842.60967
  11.20671 2542.77400 5399.52733 2621.69900 2426.71367 1235.45000  842.14043
  11.20850 2540.99500 5394.94000 2619.04600 2417.19733 1234.82600  841.67187
  11.21029 2539.21700 5390.17533 2616.39700 2407.52000 1234.20300  841.20390
  11.21208 2537.44000 5385.23267 2613.75000 2397.93333 1233.60200  840.73953
  11.21387 2535.66500 5380.11033 2611.10600 2388.43867 1233.01000  840.27690
  11.21566 2533.89200 5374.80767 2608.46600 2379.03833 1232.41800  839.81493
  11.21745 2532.12000 5369.32333 2605.82900 2369.73267 1231.82700  839.35360
  11.21924 2530.34900 5363.64967 2603.19500 2360.52400 1231.23600  838.89287
  11.22103 2528.56900 5357.61467 2600.55200 2351.40167 1230.63200  838.41750
  11.22282 2526.78000 5351.94367 2597.90300 2342.37000 1230.01900  837.93167
  11.22462 2524.99400 5346.75767 2595.25700 2333.43867 1229.43400  837.44973
  11.22641 2523.20800 5341.49033 2592.61400 2325.03467 1228.86100  836.96980
  11.22820 2521.42500 5336.14167 2589.97400 2316.99367 1228.28800  836.49053
  11.22999 2519.64300 5330.71167 2587.33700 2309.05233 1227.71600  836.01200
  11.23179 2517.86200 5325.19967 2584.70400 2301.21300 1227.14400  835.53403
  11.23358 2516.08300 5319.60533 2582.07300 2293.47767 1226.57200  835.05680
  11.23538 2514.30600 5313.83333 2579.44600 2285.84667 1226.00100  834.58023
  11.23717 2512.53000 5307.85867 2576.82200 2278.32267 1225.45000  834.10700
  11.23896 2510.75500 5301.11833 2574.20000 2270.90667 1224.90900  833.63580
  11.24076 2508.98200 5294.19833 2571.58200 2263.59900 1224.36800  833.16530
  11.24255 2507.21100 5287.16967 2568.96700 2256.40267 1223.82800  832.69540
  11.24435 2505.44100 5280.03267 2566.35500 2250.47733 1223.28800  832.22613
  11.24614 2503.67300 5272.78600 2563.74700 2247.35467 1222.74900  831.75757
  11.24794 2501.90600 5265.42933 2561.14100 2244.42433 1222.21000  831.28970
  11.24974 2500.14100 5257.96300 2558.53800 2241.68933 1221.69900  830.82480
  11.25153 2498.37700 5250.15500 2555.93900 2239.15333 1221.20500  830.36197
  11.25333 2496.61500 5241.75940 2553.34200 2236.81767 1220.71100  829.89973
  11.25513 2494.85500 5232.22060 2550.74900 2234.68533 1220.21700  829.43817
  11.25692 2493.09600 5222.45643 2548.15800 2232.75867 1219.72400  828.97730
  11.25872 2491.33800 5212.46493 2545.57100 2231.03933 1219.23100  828.51703
  11.26052 2489.58200 5202.24503 2542.98700 2229.53000 1218.73900  828.05743
  11.26232 2487.82800 5191.79513 2540.40600 2228.23300 1218.27000  827.60117
  11.26412 2486.07500 5181.11417 2537.82800 2227.89767 1217.81700  827.14747
  11.26591 2484.32300 5170.11687 2535.25300 2227.78767 1217.36500  826.69437
  11.26771 2482.57300 5158.62087 2532.68100 2227.86700 1216.91300  826.24197
  11.26951 2480.82500 5149.92620 2530.11200 2228.13833 1216.46200  825.79023
  11.27131 2479.07800 5142.41630 2527.54600 2228.60333 1216.01100  825.33907
  11.27311 2477.37500 5134.85427 2525.02600 2229.29967 1215.60500  824.94010
  11.27491 2475.70000 5127.22083 2522.53600 2230.21567 1215.24600  824.57550
  11.27671 2474.02700 5119.48590 2520.04900 2231.32967 1214.90200  824.21323
  11.27851 2472.35500 5111.64990 2517.56500 2232.64400 1214.55900  823.85160
  11.28031 2470.68500 5103.71140 2515.08400 2234.15867 1214.21700  823.49043
  11.28212 2469.01600 5095.39617 2512.60600 2236.24733 1213.87400  823.12997
  11.28392 2467.34800 5086.20370 2510.13100 2238.88333 1213.53200  822.77000
  11.28572 2465.68200 5069.63920 2507.66000 2241.86767 1213.19100  822.41053
  11.28752 2464.01800 5052.62387 2505.19100 2245.20433 1212.87000  822.05367
  11.28932 2462.35500 5035.15370 2502.72500 2248.89667 1212.57400  821.69963
  11.29113 2460.69400 5017.22700 2500.26200 2252.94867 1212.27900  821.34617
  11.29293 2459.03400 4998.84117 2497.80300 2257.36300 1211.98400  820.99320
  11.29473 2457.37600 4979.99313 2495.34600 2262.14367 1211.68900  820.64090
  11.29654 2455.71900 4960.68130 2492.89300 2267.29333 1211.39400  820.28910
  11.29834 2454.06400 4940.34627 2490.44200 2272.81533 1211.10000  819.93790
  11.30015 2452.41100 4923.25990 2487.99500 2279.32600 1210.82300  819.58873
  11.30195 2450.75800 4910.62077 2485.55000 2288.05867 1210.57100  819.24247
  11.30375 2449.10800 4897.83313 2483.10900 2297.12967 1210.32000  818.89673
  11.30556 2447.45900 4884.89800 2480.67100 2306.54467 1210.06900  818.55163
  11.30736 2445.81100 4871.81470 2478.23500 2316.31067 1209.81800  818.20700
  11.30917 2444.16500 4858.58293 2475.80300 2326.43333 1209.56800  817.86300
