-dhs 0.99
-a 0.1 2.0
0.87 c 0.13
       lam   pyroxene    olivine  enstatite forsterite     silica     quartz
   5.21986 1712.39900 1452.49767 1419.03100 1553.47200 1087.04500 1293.62533
   5.22069 1712.08900 1452.21433 1418.75800 1553.21067 1086.77900 1293.40000
   5.22153 1711.77800 1451.93133 1418.48500 1552.94933 1086.51200 1293.17500
   5.22236 1711.46700 1451.64867 1418.21200 1552.68833 1086.24600 1292.95033
   5.22319 1711.15600 1451.36600 1417.93900 1552.42667 1085.97900 1292.72533
   5.22403 1710.84600 1451.08333 1417.66600 1552.16533 1085.71300 1292.50000
   5.22486 1710.53500 1450.80000 1417.39300 1551.90400 1085.44600 1292.27567
   5.22570 1710.22500 1450.51667 1417.12000 1551.64300 1085.18000 1292.05067
   5.22653 1709.91400 1450.23333 1416.84700 1551.38167 1084.91400 1291.82600
   5.22737 1709.60400 1449.94967 1416.57400 1551.12067 1084.64800 1291.60100
   5.22820 1709.29400 1449.66667 1416.30100 1550.85933 1084.38200 1291.37667
   5.22904 1708.98400 1449.38400 1416.02800 1550.59867 1084.11600 1291.15133
   5.22987 1708.67400 1449.10167 1415.75500 1550.33733 1083.85000 1290.92700
   5.23071 1708.36300 1448.81867 1415.48200 1550.07600 1083.58400 1290.70267
   5.23154 1708.05300 1448.53633 1415.20900 1549.81533 1083.31800 1290.47767
   5.23238 1707.74300 1448.25367 1414.93700 1549.55433 1083.05200 1290.25333
   5.23321 1707.43400 1447.97100 1414.66400 1549.29367 1082.78700 1290.02900
   5.23405 1707.12400 1447.68833 1414.39100 1549.03267 1082.52100 1289.80400
   5.23488 1706.81400 1447.40567 1414.11900 1548.77167 1082.25500 1289.57967
   5.23572 1706.50400 1447.12300 1413.84600 1548.51100 1081.99000 1289.35533
   5.23656 1706.19500 1446.84000 1413.57300 1548.25033 1081.72400 1289.13100
   5.23739 1705.88500 1446.55700 1413.30100 1547.98967 1081.45900 1288.90667
   5.23823 1705.57600 1446.27467 1413.02800 1547.72900 1081.19400 1288.68233
   5.23907 1705.26600 1445.99200 1412.75600 1547.46833 1080.92900 1288.45800
   5.23990 1704.95700 1445.70933 1412.48300 1547.20767 1080.66300 1288.23367
   5.24074 1704.64700 1445.42667 1412.21100 1546.94700 1080.39800 1288.00933
   5.24158 1704.33800 1445.14367 1411.93800 1546.68667 1080.13300 1287.78533
   5.24241 1704.02900 1444.86067 1411.66600 1546.42600 1079.86800 1287.56100
   5.24325 1703.72000 1444.57733 1411.39400 1546.16567 1079.60300 1287.33667
   5.24409 1703.41100 1444.29433 1411.12100 1545.90500 1079.33800 1287.11267
   5.24492 1703.10200 1444.01133 1410.84900 1545.64467 1079.07400 1286.88900
   5.24576 1702.79300 1443.72900 1410.57700 1545.38433 1078.80900 1286.66467
   5.24660 1702.48400 1443.44567 1410.30500 1545.12400 1078.54400 1286.44067
   5.24744 1702.17500 1443.16333 1410.03200 1544.86367 1078.28000 1286.21700
   5.24827 1701.85800 1442.87233 1409.75300 1544.59667 1078.00900 1285.98700
   5.24911 1701.50800 1442.55133 1409.44400 1544.30300 1077.71400 1285.73467
   5.24995 1701.15900 1442.23033 1409.13500 1544.00933 1077.42000 1285.48300
   5.25079 1700.80900 1441.90900 1408.82600 1543.71633 1077.12500 1285.23067
   5.25163 1700.46000 1441.58867 1408.51700 1543.42267 1076.83100 1284.97833
   5.25247 1700.11100 1441.26867 1408.20800 1543.12933 1076.53600 1284.72667
   5.25331 1699.76200 1440.94900 1407.89900 1542.83633 1076.24200 1284.47433
   5.25414 1699.41300 1440.62867 1407.59100 1542.54300 1075.94800 1284.22233
   5.25498 1699.06400 1440.30867 1407.28200 1542.25000 1075.65400 1283.97067
   5.25582 1698.71500 1439.98767 1406.97300 1541.95667 1075.36000 1283.71833
   5.25666 1698.36600 1439.66667 1406.66500 1541.66367 1075.06600 1283.46700
   5.25750 1698.01700 1439.34567 1406.35600 1541.37100 1074.77200 1283.21533
   5.25834 1697.66800 1439.02467 1406.04800 1541.07767 1074.47800 1282.96333
   5.25918 1697.31900 1438.70467 1405.73900 1540.78500 1074.18500 1282.71167
   5.26002 1696.97100 1438.38467 1405.43100 1540.49200 1073.89100 1282.46033
   5.26086 1696.62200 1438.06433 1405.12300 1540.19933 1073.59800 1282.20867
   5.26170 1696.27400 1437.74400 1404.81400 1539.90633 1073.30400 1281.95733
   5.26254 1695.92600 1437.42267 1404.50600 1539.61367 1073.01100 1281.70533
   5.26338 1695.57700 1437.10200 1404.19800 1539.32133 1072.71800 1281.45367
   5.26422 1695.22900 1436.78067 1403.89000 1539.02867 1072.42400 1281.20233
   5.26506 1694.88100 1436.46033 1403.58200 1538.73600 1072.13100 1280.95100
   5.26590 1694.53300 1436.14000 1403.27400 1538.44367 1071.83800 1280.70033
   5.26674 1694.18500 1435.82000 1402.96600 1538.15067 1071.54500 1280.44900
   5.26758 1693.83700 1435.50000 1402.65800 1537.85833 1071.25200 1280.19767
   5.26843 1693.48900 1435.18033 1402.35000 1537.56633 1070.95900 1279.94633
   5.26927 1693.14200 1434.86033 1402.04200 1537.27400 1070.66700 1279.69500
   5.27011 1692.79400 1434.54067 1401.73400 1536.98133 1070.37400 1279.44433
   5.27095 1692.44600 1434.22100 1401.42600 1536.68933 1070.08100 1279.19300
   5.27179 1692.09900 1433.90133 1401.11800 1536.39733 1069.78900 1278.94167
   5.27263 1691.75100 1433.58067 1400.81100 1536.10500 1069.49600 1278.69100
   5.27348 1691.40400 1433.26000 1400.50300 1535.81267 1069.20400 1278.43967
   5.27432 1691.05700 1432.93900 1400.19500 1535.52100 1068.91200 1278.18933
   5.27516 1690.70900 1432.61867 1399.88800 1535.22900 1068.62000 1277.93800
   5.27600 1690.36200 1432.29867 1399.58000 1534.93700 1068.32700 1277.68733
   5.27684 1690.01500 1431.97833 1399.27300 1534.64500 1068.03500 1277.43700
   5.27769 1689.66800 1431.65800 1398.96500 1534.35333 1067.74300 1277.18567
   5.27853 1689.32100 1431.33800 1398.65800 1534.06167 1067.45100 1276.93533
   5.27937 1688.97400 1431.01767 1398.35100 1533.77000 1067.16000 1276.68467
   5.28022 1688.62700 1430.69700 1398.04300 1533.47833 1066.86800 1276.43433
   5.28106 1688.28100 1430.37667 1397.73600 1533.18633 1066.57600 1276.18300
   5.28190 1687.93400 1430.05633 1397.42900 1532.89500 1066.28500 1275.93267
   5.28275 1687.58800 1429.73700 1397.12200 1532.60333 1065.99300 1275.68233
   5.28359 1687.24100 1429.41767 1396.81400 1532.31167 1065.70200 1275.43200
   5.28443 1686.89500 1429.09833 1396.50700 1532.02067 1065.41000 1275.18133
   5.28528 1686.54800 1428.77900 1396.20000 1531.72933 1065.11900 1274.93100
   5.28612 1686.20200 1428.45933 1395.89300 1531.43800 1064.82800 1274.68067
   5.28697 1685.85600 1428.13933 1395.58600 1531.14633 1064.53700 1274.43100
   5.28781 1685.51000 1427.81933 1395.28000 1530.85567 1064.24600 1274.18067
   5.28865 1685.16400 1427.49933 1394.97300 1530.56433 1063.95500 1273.93033
   5.28950 1684.81800 1427.17933 1394.66600 1530.27300 1063.66400 1273.68000
   5.29034 1684.47200 1426.85900 1394.35900 1529.98233 1063.37300 1273.43033
   5.29119 1684.12600 1426.53867 1394.05200 1529.69133 1063.08200 1273.18000
   5.29203 1683.78000 1426.21800 1393.74600 1529.40033 1062.79100 1272.93033
   5.29288 1683.43500 1425.89867 1393.43900 1529.10967 1062.50100 1272.68033
   5.29372 1683.08900 1425.57967 1393.13300 1528.81833 1062.21000 1272.43067
   5.29457 1682.74400 1425.26033 1392.82600 1528.52733 1061.92000 1272.18033
   5.29541 1682.39800 1424.94133 1392.52000 1528.23667 1061.63000 1271.93100
   5.29626 1682.05300 1424.62133 1392.21300 1527.94633 1061.33900 1271.68067
   5.29711 1681.70800 1424.30267 1391.90800 1527.65667 1061.05100 1271.43300
   5.29795 1681.36200 1423.98433 1391.60400 1527.36800 1060.76500 1271.18600
   5.29880 1681.01700 1423.66600 1391.29900 1527.07967 1060.47800 1270.93933
   5.29964 1680.67200 1423.34733 1390.99500 1526.79133 1060.19200 1270.69233
   5.30049 1680.32700 1423.02833 1390.69100 1526.50300 1059.90500 1270.44600
   5.30134 1679.98200 1422.70967 1390.38700 1526.21467 1059.61900 1270.19933
   5.30218 1679.63700 1422.39067 1390.08300 1525.92600 1059.33300 1269.95300
   5.30303 1679.29200 1422.07267 1389.77900 1525.63833 1059.04600 1269.70600
   5.30388 1678.94700 1421.75400 1389.47500 1525.34967 1058.76000 1269.45967
   5.30472 1678.60300 1421.43600 1389.17100 1525.06200 1058.47400 1269.21300
   5.30557 1678.25800 1421.11767 1388.86700 1524.77333 1058.18800 1268.96667
   5.30642 1677.91400 1420.80000 1388.56300 1524.48567 1057.90300 1268.72033
   5.30727 1677.56900 1420.48267 1388.25900 1524.19767 1057.61700 1268.47400
   5.30811 1677.22500 1420.16467 1387.95600 1523.90933 1057.33100 1268.22767
   5.30896 1676.88100 1419.84733 1387.65200 1523.62167 1057.04500 1267.98133
   5.30981 1676.53600 1419.52900 1387.34800 1523.33400 1056.76000 1267.73500
   5.31066 1676.19200 1419.21000 1387.04500 1523.04633 1056.47400 1267.48967
   5.31150 1675.84800 1418.89133 1386.74100 1522.75867 1056.18900 1267.24333
   5.31235 1675.50400 1418.57300 1386.43700 1522.47067 1055.90400 1266.99700
   5.31320 1675.16000 1418.25467 1386.13400 1522.18333 1055.61800 1266.75067
   5.31405 1674.81600 1417.93733 1385.83100 1521.89567 1055.33300 1266.50533
   5.31490 1674.47300 1417.62000 1385.52700 1521.60833 1055.04800 1266.25900
   5.31575 1674.12900 1417.30267 1385.22400 1521.32067 1054.76300 1266.01333
   5.31660 1673.78500 1416.98467 1384.92100 1521.03300 1054.47800 1265.76733
   5.31744 1673.44200 1416.66667 1384.61700 1520.74567 1054.19300 1265.52167
   5.31829 1673.09800 1416.34833 1384.31400 1520.45867 1053.90900 1265.27567
   5.31914 1672.75500 1416.03067 1384.01100 1520.17100 1053.62400 1265.03000
   5.31999 1672.41200 1415.71233 1383.70800 1519.88400 1053.33900 1264.78400
   5.32084 1672.06800 1415.39333 1383.40500 1519.59667 1053.05500 1264.53867
   5.32169 1671.73100 1415.08067 1383.10700 1519.31467 1052.77500 1264.29733
   5.32254 1671.39600 1414.77000 1382.81200 1519.03467 1052.49700 1264.05800
   5.32339 1671.06200 1414.46000 1382.51700 1518.75500 1052.21900 1263.81867
   5.32424 1670.72700 1414.15067 1382.22200 1518.47500 1051.94200 1263.57933
   5.32509 1670.39300 1413.84133 1381.92700 1518.19533 1051.66400 1263.34000
   5.32594 1670.05800 1413.53200 1381.63200 1517.91533 1051.38700 1263.10067
   5.32679 1669.72400 1413.22267 1381.33700 1517.63567 1051.10900 1262.86200
   5.32764 1669.39000 1412.91267 1381.04300 1517.35633 1050.83200 1262.62300
   5.32849 1669.05600 1412.60267 1380.74800 1517.07633 1050.55500 1262.38367
   5.32934 1668.72200 1412.29267 1380.45300 1516.79667 1050.27700 1262.14433
   5.33019 1668.38700 1411.98267 1380.15800 1516.51767 1050.00000 1261.90600
   5.33105 1668.05400 1411.67200 1379.86400 1516.23833 1049.72300 1261.66667
   5.33190 1667.72000 1411.36167 1379.56900 1515.95867 1049.44600 1261.42767
   5.33275 1667.38600 1411.05167 1379.27400 1515.67933 1049.16900 1261.18900
   5.33360 1667.05200 1410.74133 1378.98000 1515.40033 1048.89300 1260.95000
   5.33445 1666.71800 1410.43200 1378.68500 1515.12067 1048.61600 1260.71133
   5.33530 1666.38500 1410.12267 1378.39100 1514.84200 1048.33900 1260.47300
   5.33616 1666.05100 1409.81367 1378.09700 1514.56267 1048.06300 1260.23400
   5.33701 1665.71800 1409.50433 1377.80200 1514.28367 1047.78600 1259.99533
   5.33786 1665.38400 1409.19467 1377.50800 1514.00467 1047.51000 1259.75700
   5.33871 1665.05100 1408.88467 1377.21400 1513.72567 1047.23300 1259.51800
   5.33957 1664.71800 1408.57533 1376.92000 1513.44633 1046.95700 1259.27967
   5.34042 1664.38400 1408.26533 1376.62500 1513.16767 1046.68100 1259.04100
   5.34127 1664.05100 1407.95533 1376.33100 1512.88900 1046.40400 1258.80267
   5.34212 1663.71800 1407.64600 1376.03700 1512.61000 1046.12800 1258.56433
   5.34298 1663.38500 1407.33633 1375.74300 1512.33167 1045.85200 1258.32600
   5.34383 1663.05200 1407.02633 1375.44900 1512.05267 1045.57600 1258.08767
   5.34468 1662.71900 1406.71667 1375.15500 1511.77400 1045.30100 1257.84933
   5.34554 1662.38700 1406.40667 1374.86100 1511.49533 1045.02500 1257.61133
   5.34639 1662.07400 1406.11733 1374.58800 1511.23567 1044.76800 1257.39033
   5.34724 1661.76300 1405.82933 1374.31700 1510.97800 1044.51300 1257.17100
   5.34810 1661.45200 1405.54200 1374.04500 1510.71967 1044.25800 1256.95200
   5.34895 1661.14100 1405.25500 1373.77400 1510.46167 1044.00300 1256.73267
   5.34981 1660.83000 1404.96767 1373.50200 1510.20367 1043.74900 1256.51367
   5.35066 1660.51900 1404.68033 1373.23100 1509.94600 1043.49400 1256.29433
   5.35152 1660.20800 1404.39267 1372.95900 1509.68767 1043.23900 1256.07533
   5.35237 1659.89700 1404.10500 1372.68800 1509.43000 1042.98500 1255.85700
   5.35322 1659.58700 1403.81767 1372.41700 1509.17233 1042.73000 1255.63767
   5.35408 1659.27600 1403.52967 1372.14600 1508.91467 1042.47600 1255.41867
   5.35493 1658.96600 1403.24167 1371.87400 1508.65667 1042.22100 1255.19967
   5.35579 1658.65500 1402.95400 1371.60300 1508.39900 1041.96700 1254.98133
   5.35664 1658.34500 1402.66633 1371.33200 1508.14167 1041.71300 1254.76200
   5.35750 1658.03400 1402.37867 1371.06100 1507.88400 1041.45800 1254.54300
   5.35836 1657.72400 1402.09100 1370.79000 1507.62633 1041.20400 1254.32467
   5.35921 1657.41400 1401.80333 1370.51900 1507.36900 1040.95000 1254.10567
   5.36007 1657.10400 1401.51533 1370.24800 1507.11133 1040.69600 1253.88733
   5.36092 1656.79400 1401.22767 1369.97700 1506.85367 1040.44200 1253.66833
   5.36178 1656.48300 1400.93967 1369.70600 1506.59700 1040.18800 1253.45000
   5.36264 1656.17300 1400.65233 1369.43500 1506.33933 1039.93500 1253.23100
   5.36349 1655.86400 1400.36433 1369.16400 1506.08200 1039.68100 1253.01300
   5.36435 1655.55400 1400.07667 1368.89400 1505.82533 1039.42700 1252.79467
   5.36520 1655.24400 1399.78900 1368.62300 1505.56767 1039.17300 1252.57567
   5.36606 1654.93400 1399.50200 1368.35200 1505.31033 1038.92000 1252.35733
   5.36692 1654.62400 1399.21500 1368.08200 1505.05367 1038.66600 1252.13900
   5.36777 1654.31500 1398.92767 1367.81100 1504.79633 1038.41300 1251.92100
   5.36863 1654.00500 1398.64000 1367.54000 1504.53933 1038.16000 1251.70200
   5.36949 1653.69600 1398.35200 1367.27000 1504.28267 1037.90600 1251.48367
   5.37035 1653.38700 1398.06400 1367.00000 1504.02633 1037.65300 1251.26567
   5.37120 1653.08500 1397.78300 1366.73600 1503.77533 1037.40600 1251.05333
   5.37206 1652.78400 1397.50200 1366.47300 1503.52500 1037.15800 1250.84033
   5.37292 1652.48200 1397.22200 1366.20900 1503.27433 1036.91100 1250.62733
   5.37378 1652.18100 1396.94233 1365.94600 1503.02400 1036.66400 1250.41500
   5.37464 1651.87900 1396.66233 1365.68300 1502.77400 1036.41600 1250.20200
   5.37549 1651.57800 1396.38233 1365.42000 1502.52300 1036.16900 1249.98967
   5.37635 1651.27700 1396.10133 1365.15600 1502.27267 1035.92200 1249.77667
   5.37721 1650.97600 1395.82100 1364.89300 1502.02267 1035.67500 1249.56367
   5.37807 1650.67500 1395.54067 1364.63000 1501.77233 1035.42800 1249.35133
   5.37893 1650.37400 1395.26033 1364.36700 1501.52267 1035.18100 1249.13900
   5.37979 1650.07300 1394.98033 1364.10400 1501.27233 1034.93400 1248.92600
   5.38065 1649.77200 1394.70067 1363.84100 1501.02233 1034.68700 1248.71367
   5.38151 1649.47100 1394.42033 1363.57800 1500.77200 1034.44000 1248.50067
   5.38237 1649.17000 1394.14067 1363.31500 1500.52200 1034.19300 1248.28867
   5.38323 1648.86900 1393.85967 1363.05200 1500.27233 1033.94700 1248.07633
   5.38408 1648.56800 1393.57867 1362.78900 1500.02200 1033.70000 1247.86400
   5.38494 1648.26800 1393.29767 1362.52600 1499.77267 1033.45400 1247.65133
   5.38580 1647.96700 1393.01633 1362.26300 1499.52267 1033.20700 1247.43900
   5.38666 1647.66700 1392.73600 1362.00100 1499.27300 1032.96100 1247.22667
   5.38752 1647.36600 1392.45633 1361.73800 1499.02300 1032.71400 1247.01467
   5.38839 1647.06600 1392.17633 1361.47500 1498.77333 1032.46800 1246.80233
   5.38924 1646.76500 1391.89633 1361.21200 1498.52333 1032.22200 1246.59033
   5.39011 1646.46500 1391.61667 1360.95000 1498.27400 1031.97600 1246.37800
   5.39097 1646.16500 1391.33633 1360.68700 1498.02433 1031.73000 1246.16600
   5.39183 1645.86400 1391.05667 1360.42500 1497.77500 1031.48300 1245.95400
   5.39269 1645.56400 1390.77667 1360.16200 1497.52600 1031.23800 1245.74167
   5.39355 1645.26400 1390.49667 1359.90000 1497.27600 1030.99200 1245.52967
   5.39441 1644.96400 1390.21567 1359.63700 1497.02667 1030.74600 1245.31833
   5.39527 1644.66600 1389.93733 1359.37700 1496.77933 1030.50200 1245.10733
   5.39613 1644.37800 1389.66800 1359.12500 1496.53933 1030.26400 1244.90400
   5.39700 1644.09000 1389.39867 1358.87300 1496.29967 1030.02700 1244.70000
   5.39786 1643.80200 1389.12933 1358.62200 1496.06000 1029.79000 1244.49600
   5.39872 1643.51400 1388.86033 1358.37000 1495.82000 1029.55300 1244.29200
   5.39958 1643.22500 1388.59067 1358.11800 1495.58033 1029.31500 1244.08867
   5.40044 1642.93700 1388.32133 1357.86600 1495.34067 1029.07800 1243.88467
   5.40131 1642.65000 1388.05100 1357.61500 1495.10133 1028.84100 1243.68067
   5.40217 1642.36200 1387.78100 1357.36300 1494.86167 1028.60400 1243.47733
   5.40303 1642.07400 1387.51067 1357.11100 1494.62200 1028.36700 1243.27333
   5.40389 1641.78600 1387.24033 1356.86000 1494.38267 1028.13100 1243.07000
   5.40476 1641.49800 1386.97133 1356.60800 1494.14300 1027.89400 1242.86600
   5.40562 1641.21100 1386.70200 1356.35700 1493.90367 1027.65700 1242.66267
   5.40648 1640.92300 1386.43300 1356.10500 1493.66433 1027.42000 1242.45867
   5.40735 1640.63500 1386.16367 1355.85400 1493.42467 1027.18400 1242.25533
   5.40821 1640.34800 1385.89433 1355.60300 1493.18567 1026.94700 1242.05233
   5.40907 1640.06000 1385.62533 1355.35100 1492.94600 1026.71100 1241.84833
   5.40994 1639.77300 1385.35600 1355.10000 1492.70700 1026.47400 1241.64500
   5.41080 1639.48500 1385.08733 1354.84900 1492.46800 1026.23800 1241.44200
   5.41167 1639.19800 1384.81767 1354.59700 1492.22833 1026.00200 1241.23867
   5.41253 1638.91100 1384.54733 1354.34600 1491.98967 1025.76600 1241.03467
   5.41339 1638.62300 1384.27733 1354.09500 1491.75067 1025.52900 1240.83167
   5.41426 1638.33600 1384.00767 1353.84400 1491.51167 1025.29300 1240.62833
   5.41512 1638.04900 1383.73833 1353.59300 1491.27267 1025.05700 1240.42533
   5.41599 1637.76200 1383.46900 1353.34200 1491.03400 1024.82100 1240.22200
   5.41685 1637.47500 1383.20033 1353.09100 1490.79467 1024.58500 1240.01900
   5.41772 1637.18700 1382.93100 1352.84000 1490.55600 1024.34900 1239.81600
   5.41858 1636.90000 1382.66167 1352.58900 1490.31733 1024.11300 1239.61267
   5.41945 1636.61300 1382.39167 1352.33800 1490.07833 1023.87800 1239.40967
   5.42031 1636.33000 1382.12400 1352.08900 1489.84167 1023.64300 1239.20767
   5.42118 1636.05100 1381.86133 1351.84500 1489.60800 1023.41100 1239.00833
   5.42204 1635.77300 1381.59833 1351.60000 1489.37433 1023.17800 1238.80833
   5.42291 1635.49500 1381.33567 1351.35500 1489.14133 1022.94600 1238.60900
   5.42378 1635.21600 1381.07333 1351.11000 1488.90767 1022.71400 1238.40967
   5.42464 1634.93800 1380.81067 1350.86500 1488.67433 1022.48100 1238.21067
   5.42551 1634.66000 1380.54767 1350.62100 1488.44133 1022.24900 1238.01067
   5.42638 1634.38200 1380.28533 1350.37600 1488.20800 1022.01700 1237.81133
   5.42724 1634.10400 1380.02267 1350.13100 1487.97467 1021.78500 1237.61200
   5.42811 1633.82600 1379.76000 1349.88700 1487.74167 1021.55300 1237.41300
   5.42898 1633.54800 1379.49700 1349.64200 1487.50833 1021.32100 1237.21367
   5.42984 1633.27000 1379.23333 1349.39800 1487.27500 1021.08900 1237.01433
   5.43071 1632.99200 1378.97000 1349.15300 1487.04233 1020.85700 1236.81467
   5.43158 1632.71400 1378.70600 1348.90900 1486.80900 1020.62600 1236.61533
   5.43244 1632.43600 1378.44267 1348.66400 1486.57600 1020.39400 1236.41633
   5.43331 1632.15900 1378.18000 1348.42000 1486.34333 1020.16200 1236.21700
   5.43418 1631.88100 1377.91733 1348.17600 1486.11033 1019.93100 1236.01800
   5.43505 1631.60300 1377.65500 1347.93100 1485.87767 1019.69900 1235.81933
   5.43591 1631.32600 1377.39233 1347.68700 1485.64500 1019.46800 1235.62033
   5.43678 1631.04800 1377.12933 1347.44300 1485.41167 1019.23600 1235.42133
   5.43765 1630.77000 1376.86700 1347.19900 1485.17900 1019.00500 1235.22200
   5.43852 1630.49300 1376.60400 1346.95500 1484.94633 1018.77300 1235.02300
   5.43939 1630.21500 1376.34167 1346.71100 1484.71367 1018.54200 1234.82400
   5.44026 1629.93800 1376.07900 1346.46600 1484.48133 1018.31100 1234.62533
   5.44113 1629.66000 1375.81633 1346.22200 1484.24867 1018.08000 1234.42633
   5.44199 1629.38300 1375.55400 1345.97800 1484.01600 1017.84900 1234.22733
   5.44286 1629.10600 1375.29100 1345.73500 1483.78367 1017.61800 1234.02900
   5.44373 1628.82800 1375.02833 1345.49100 1483.55100 1017.38700 1233.83000
   5.44460 1628.55100 1374.76500 1345.24700 1483.31867 1017.15600 1233.63167
   5.44547 1628.27600 1374.50300 1345.00400 1483.08733 1016.92500 1233.43267
   5.44634 1628.00400 1374.24300 1344.76300 1482.85667 1016.69500 1233.23500
   5.44721 1627.73100 1373.98267 1344.52100 1482.62667 1016.46400 1233.03700
   5.44808 1627.45800 1373.72300 1344.28000 1482.39633 1016.23400 1232.83900
   5.44895 1627.18600 1373.46333 1344.03800 1482.16633 1016.00300 1232.64133
   5.44982 1626.91300 1373.20367 1343.79700 1481.93567 1015.77300 1232.44333
   5.45069 1626.64100 1372.94400 1343.55600 1481.70567 1015.54300 1232.24533
   5.45156 1626.36800 1372.68433 1343.31500 1481.47567 1015.31300 1232.04800
   5.45243 1626.09600 1372.42467 1343.07300 1481.24533 1015.08300 1231.84967
   5.45330 1625.82300 1372.16500 1342.83200 1481.01533 1014.85300 1231.65233
   5.45417 1625.55100 1371.90567 1342.59100 1480.78533 1014.62300 1231.45433
   5.45504 1625.27800 1371.64500 1342.35000 1480.55533 1014.39300 1231.25700
   5.45592 1625.00600 1371.38500 1342.10900 1480.32533 1014.16300 1231.05900
   5.45679 1624.73400 1371.12433 1341.86800 1480.09567 1013.93300 1230.86167
   5.45766 1624.46100 1370.86433 1341.62700 1479.86533 1013.70300 1230.66367
   5.45853 1624.18900 1370.60433 1341.38600 1479.63567 1013.47400 1230.46633
   5.45940 1623.91700 1370.34467 1341.14500 1479.40567 1013.24400 1230.26900
   5.46027 1623.64500 1370.08467 1340.90400 1479.17633 1013.01400 1230.07167
   5.46114 1623.37300 1369.82533 1340.66300 1478.94667 1012.78500 1229.87367
   5.46202 1623.10100 1369.56467 1340.42300 1478.71667 1012.55500 1229.67633
   5.46289 1622.82800 1369.30467 1340.18200 1478.48700 1012.32600 1229.47900
   5.46376 1622.55600 1369.04400 1339.94100 1478.25767 1012.09700 1229.28167
   5.46463 1622.28400 1368.78400 1339.70100 1478.02800 1011.86700 1229.08433
   5.46551 1622.01200 1368.52433 1339.46000 1477.79867 1011.63800 1228.88633
   5.46638 1621.74000 1368.26500 1339.21900 1477.56933 1011.40900 1228.68933
   5.46725 1621.46900 1368.00567 1338.97900 1477.33967 1011.18000 1228.49200
   5.46812 1621.19700 1367.74633 1338.73800 1477.11033 1010.95000 1228.29467
   5.46900 1620.92500 1367.48667 1338.49800 1476.88100 1010.72100 1228.09767
   5.46987 1620.65300 1367.22567 1338.25700 1476.65167 1010.49200 1227.90033
   5.47074 1620.36800 1366.95200 1338.00500 1476.41133 1010.25300 1227.69367
   5.47162 1620.07500 1366.67100 1337.74500 1476.16433 1010.00700 1227.48067
   5.47249 1619.78300 1366.39067 1337.48500 1475.91700 1009.76200 1227.26800
   5.47337 1619.49000 1366.11033 1337.22500 1475.67000 1009.51600 1227.05500
   5.47424 1619.19700 1365.83067 1336.96500 1475.42300 1009.27100 1226.84233
   5.47511 1618.90400 1365.55100 1336.70500 1475.17633 1009.02600 1226.62933
   5.47599 1618.61200 1365.27100 1336.44500 1474.92967 1008.78000 1226.41700
   5.47686 1618.31900 1364.99133 1336.18500 1474.68267 1008.53500 1226.20367
   5.47774 1618.02700 1364.71133 1335.92500 1474.43567 1008.29000 1225.99133
   5.47861 1617.73400 1364.43167 1335.66600 1474.18900 1008.04500 1225.77900
   5.47949 1617.44200 1364.15167 1335.40600 1473.94233 1007.80000 1225.56667
   5.48036 1617.14900 1363.87167 1335.14600 1473.69600 1007.55500 1225.35333
   5.48124 1616.85700 1363.59233 1334.88700 1473.44933 1007.31000 1225.14100
   5.48211 1616.56400 1363.31233 1334.62700 1473.20267 1007.06500 1224.92867
   5.48299 1616.27200 1363.03233 1334.36800 1472.95600 1006.82000 1224.71633
   5.48386 1615.98000 1362.75267 1334.10800 1472.71000 1006.57600 1224.50400
   5.48474 1615.68700 1362.47267 1333.84900 1472.46367 1006.33100 1224.29167
   5.48562 1615.39500 1362.19267 1333.59000 1472.21733 1006.08600 1224.07933
   5.48649 1615.10300 1361.91267 1333.33000 1471.97067 1005.84200 1223.86700
   5.48737 1614.81100 1361.63333 1333.07100 1471.72467 1005.59700 1223.65467
   5.48824 1614.51900 1361.35333 1332.81200 1471.47833 1005.35300 1223.44233
   5.48912 1614.22700 1361.07300 1332.55300 1471.23267 1005.10900 1223.23000
   5.49000 1613.93500 1360.79367 1332.29400 1470.98633 1004.86400 1223.01767
   5.49087 1613.64300 1360.51367 1332.03500 1470.74033 1004.62000 1222.80567
   5.49175 1613.35100 1360.23333 1331.77600 1470.49400 1004.37600 1222.59400
   5.49263 1613.05900 1359.95300 1331.51700 1470.24867 1004.13200 1222.38167
   5.49350 1612.76700 1359.67300 1331.25800 1470.00233 1003.88800 1222.16933
   5.49438 1612.47500 1359.39267 1330.99900 1469.75667 1003.64400 1221.95733
   5.49526 1612.18300 1359.11267 1330.74000 1469.51067 1003.40000 1221.74567
   5.49614 1611.87400 1358.81600 1330.46500 1469.25033 1003.14200 1221.52033
   5.49701 1611.56100 1358.51667 1330.18600 1468.98633 1002.88200 1221.29300
   5.49789 1611.24800 1358.21633 1329.90800 1468.72300 1002.62100 1221.06533
   5.49877 1610.93500 1357.91667 1329.63000 1468.45967 1002.36100 1220.83800
   5.49965 1610.62200 1357.61700 1329.35200 1468.19633 1002.10100 1220.61000
   5.50053 1610.29500 1357.31733 1329.04000 1467.92633 1001.84100 1220.38233
   5.50140 1609.95900 1357.01767 1328.70500 1467.65233 1001.58100 1220.15500
   5.50228 1609.62300 1356.71767 1328.37100 1467.37800 1001.32100 1219.92767
